                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 5.2566,                 6.0452,                 4.1913,                0.02747,                0.06059,                0.02189,                0.00955,                 7.4016,                 7.8283,                 4.8624,             0.00014745,             0.00014745,             0.00014745
                    161,                 4.9787,                  5.893,                 4.0371,                0.02747,                0.06059,                0.02189,                0.00955,                 7.4016,                 7.8283,                 4.8624,             0.00014728,             0.00014728,             0.00014728
                    162,                 4.7942,                 6.0296,                 4.4564,                0.02747,                0.06059,                0.02189,                0.00955,                 7.4016,                 7.8283,                 4.8624,             0.00014711,             0.00014711,             0.00014711
                    163,                 5.2941,                 6.0717,                 4.2726,                0.02747,                0.06059,                0.02189,                0.00955,                 7.4016,                 7.8283,                 4.8624,             0.00014693,             0.00014693,             0.00014693
                    164,                 5.1679,                 6.1886,                 4.4214,                0.03871,                0.07729,                 0.0324,                0.01342,                 6.5784,                 7.1615,                 4.5184,             0.00014676,             0.00014676,             0.00014676
                    165,                 5.8067,                 5.9692,                 4.0175,                0.03871,                0.07729,                 0.0324,                0.01342,                 6.5784,                 7.1615,                 4.5184,             0.00014659,             0.00014659,             0.00014659
                    166,                 5.0864,                 5.8542,                 4.1016,                0.03871,                0.07729,                 0.0324,                0.01342,                 6.5784,                 7.1615,                 4.5184,             0.00014641,             0.00014641,             0.00014641
                    167,                 5.0497,                 5.7851,                 3.9148,                0.03871,                0.07729,                 0.0324,                0.01342,                 6.5784,                 7.1615,                 4.5184,             0.00014624,             0.00014624,             0.00014624
                    168,                 4.9893,                 6.1709,                 4.6932,                 0.0619,                0.09092,                0.04866,                 0.0183,                 6.3594,                 6.6872,                 4.2785,             0.00014607,             0.00014607,             0.00014607
                    169,                 5.4416,                 5.8479,                 3.9436,                 0.0619,                0.09092,                0.04866,                 0.0183,                 6.3594,                 6.6872,                 4.2785,             0.00014589,             0.00014589,             0.00014589
                    170,                 5.6072,                 5.7908,                 3.7622,                 0.0619,                0.09092,                0.04866,                 0.0183,                 6.3594,                 6.6872,                 4.2785,             0.00014572,             0.00014572,             0.00014572
                    171,                 6.2176,                  5.977,                 3.7788,                 0.0619,                0.09092,                0.04866,                 0.0183,                 6.3594,                 6.6872,                 4.2785,             0.00014555,             0.00014555,             0.00014555
                    172,                  6.295,                  6.121,                 3.8888,                 0.0781,                  0.128,                0.06192,                0.02704,                  5.221,                  6.108,                 4.1475,             0.00014537,             0.00014537,             0.00014537
                    173,                 5.6164,                  5.791,                 4.0142,                 0.0781,                  0.128,                0.06192,                0.02704,                  5.221,                  6.108,                 4.1475,              0.0001452,              0.0001452,              0.0001452
                    174,                 5.6183,                 5.7749,                 3.8478,                 0.0781,                  0.128,                0.06192,                0.02704,                  5.221,                  6.108,                 4.1475,             0.00014503,             0.00014503,             0.00014503
                    175,                 5.1267,                  5.613,                 3.8418,                 0.0781,                  0.128,                0.06192,                0.02704,                  5.221,                  6.108,                 4.1475,             0.00014485,             0.00014485,             0.00014485
                    176,                 6.0016,                  5.944,                 3.8907,                0.07319,                0.14329,                 0.0638,                0.02479,                 4.8559,                 5.7008,                 4.2648,             0.00014468,             0.00014468,             0.00014468
                    177,                 4.9472,                 5.7681,                 4.3825,                0.07319,                0.14329,                 0.0638,                0.02479,                 4.8559,                 5.7008,                 4.2648,             0.00014451,             0.00014451,             0.00014451
                    178,                 5.0401,                 5.5912,                 3.9581,                0.07319,                0.14329,                 0.0638,                0.02479,                 4.8559,                 5.7008,                 4.2648,             0.00014433,             0.00014433,             0.00014433
                    179,                 5.1742,                 5.7249,                 3.9747,                0.07319,                0.14329,                 0.0638,                0.02479,                 4.8559,                 5.7008,                 4.2648,             0.00014416,             0.00014416,             0.00014416
                    180,                 4.8674,                 5.5479,                 4.0162,                0.08406,                0.16883,                0.07688,                0.03117,                 4.6125,                 5.4476,                 4.1789,             0.00014399,             0.00014399,             0.00014399
                    181,                 4.7323,                 5.6761,                 4.2813,                0.08406,                0.16883,                0.07688,                0.03117,                 4.6125,                 5.4476,                 4.1789,             0.00014382,             0.00014382,             0.00014382
                    182,                  4.676,                 5.6144,                 4.0498,                0.08406,                0.16883,                0.07688,                0.03117,                 4.6125,                 5.4476,                 4.1789,             0.00014364,             0.00014364,             0.00014364
                    183,                  5.093,                  5.545,                 3.8671,                0.08406,                0.16883,                0.07688,                0.03117,                 4.6125,                 5.4476,                 4.1789,             0.00014347,             0.00014347,             0.00014347
                    184,                 4.8969,                 5.6687,                 4.1296,                0.09707,                0.18429,                0.08968,                0.03629,                 4.8471,                 5.4445,                 3.9318,              0.0001433,              0.0001433,              0.0001433
                    185,                 5.5579,                 5.7813,                 3.9792,                0.09707,                0.18429,                0.08968,                0.03629,                 4.8471,                 5.4445,                 3.9318,             0.00014312,             0.00014312,             0.00014312
                    186,                 4.9784,                  5.438,                  3.786,                0.09707,                0.18429,                0.08968,                0.03629,                 4.8471,                 5.4445,                 3.9318,             0.00014295,             0.00014295,             0.00014295
                    187,                 5.6758,                 5.5628,                 3.7159,                0.09707,                0.18429,                0.08968,                0.03629,                 4.8471,                 5.4445,                 3.9318,             0.00014278,             0.00014278,             0.00014278
                    188,                 5.9627,                 5.5405,                 3.6271,                0.08407,                0.20082,                0.09054,                0.03375,                 5.1007,                 5.4687,                 3.7472,              0.0001426,              0.0001426,              0.0001426
                    189,                 5.2982,                 5.6342,                 3.9454,                0.08407,                0.20082,                0.09054,                0.03375,                 5.1007,                 5.4687,                 3.7472,             0.00014243,             0.00014243,             0.00014243
                    190,                 4.9638,                 5.5245,                 3.9107,                0.08407,                0.20082,                0.09054,                0.03375,                 5.1007,                 5.4687,                 3.7472,             0.00014226,             0.00014226,             0.00014226
                    191,                 4.9809,                 5.4817,                 3.7828,                0.08407,                0.20082,                0.09054,                0.03375,                 5.1007,                 5.4687,                 3.7472,             0.00014208,             0.00014208,             0.00014208
                    192,                 6.0003,                 5.5226,                 3.5682,                0.09789,                0.22586,                0.10339,                0.04125,                 4.9787,                 5.3227,                 3.6405,             0.00014191,             0.00014191,             0.00014191
                    193,                 5.1121,                  5.449,                 3.7796,                0.09789,                0.22586,                0.10339,                0.04125,                 4.9787,                 5.3227,                 3.6405,             0.00014174,             0.00014174,             0.00014174
                    194,                 4.8486,                 5.4195,                 3.8238,                0.09789,                0.22586,                0.10339,                0.04125,                 4.9787,                 5.3227,                 3.6405,             0.00014156,             0.00014156,             0.00014156
                    195,                 4.5203,                 5.3386,                 3.8738,                0.09789,                0.22586,                0.10339,                0.04125,                 4.9787,                 5.3227,                 3.6405,             0.00014139,             0.00014139,             0.00014139
                    196,                 4.9332,                 5.4415,                 3.7942,                0.09355,                0.22928,                0.10491,                0.04191,                  4.805,                 5.0964,                 3.6379,             0.00014122,             0.00014122,             0.00014122
                    197,                 6.1236,                 5.6462,                  3.742,                0.09355,                0.22928,                0.10491,                0.04191,                  4.805,                 5.0964,                 3.6379,             0.00014104,             0.00014104,             0.00014104
                    198,                 4.5326,                 5.6297,                 4.3094,                0.09355,                0.22928,                0.10491,                0.04191,                  4.805,                 5.0964,                 3.6379,             0.00014087,             0.00014087,             0.00014087
                    199,                 4.5727,                 5.2395,                 3.7818,                0.09355,                0.22928,                0.10491,                0.04191,                  4.805,                 5.0964,                 3.6379,              0.0001407,              0.0001407,              0.0001407
                    200,                 4.6475,                 5.8902,                 4.5892,                0.10531,                0.23033,                0.11152,                0.03867,                 5.2295,                 5.1588,                 3.6083,             0.00014052,             0.00014052,             0.00014052
                    201,                 4.6471,                  5.204,                 3.8205,                0.10531,                0.23033,                0.11152,                0.03867,                 5.2295,                 5.1588,                 3.6083,             0.00014035,             0.00014035,             0.00014035
                    202,                  5.318,                 5.4381,                  3.797,                0.10531,                0.23033,                0.11152,                0.03867,                 5.2295,                 5.1588,                 3.6083,             0.00014018,             0.00014018,             0.00014018
                    203,                 4.8977,                 5.1901,                 3.6735,                0.10531,                0.23033,                0.11152,                0.03867,                 5.2295,                 5.1588,                 3.6083,                0.00014,                0.00014,                0.00014
                    204,                 5.2097,                 5.3309,                 3.7162,                0.10192,                0.21466,                0.11014,                0.03974,                 5.0954,                  5.247,                 3.5313,             0.00013983,             0.00013983,             0.00013983
                    205,                 5.1924,                 5.2251,                 3.5248,                0.10192,                0.21466,                0.11014,                0.03974,                 5.0954,                  5.247,                 3.5313,             0.00013966,             0.00013966,             0.00013966
                    206,                 5.9913,                 5.4175,                 3.5199,                0.10192,                0.21466,                0.11014,                0.03974,                 5.0954,                  5.247,                 3.5313,             0.00013948,             0.00013948,             0.00013948
                    207,                 5.0072,                 5.4906,                 4.1537,                0.10192,                0.21466,                0.11014,                0.03974,                 5.0954,                  5.247,                 3.5313,             0.00013931,             0.00013931,             0.00013931
                    208,                 4.9841,                 5.3238,                 3.7852,                0.12639,                0.21842,                0.12716,                0.05843,                  4.492,                 5.1382,                 3.5451,             0.00013914,             0.00013914,             0.00013914
                    209,                  5.526,                 5.2768,                 3.4825,                0.12639,                0.21842,                0.12716,                0.05843,                  4.492,                 5.1382,                 3.5451,             0.00013896,             0.00013896,             0.00013896
                    210,                 5.4594,                 5.2404,                 3.4456,                0.12639,                0.21842,                0.12716,                0.05843,                  4.492,                 5.1382,                 3.5451,             0.00013879,             0.00013879,             0.00013879
                    211,                 4.9531,                 5.2604,                 3.6961,                0.12639,                0.21842,                0.12716,                0.05843,                  4.492,                 5.1382,                 3.5451,             0.00013862,             0.00013862,             0.00013862
                    212,                  4.745,                 5.3357,                 3.9882,                 0.0995,                0.20762,                0.10744,                0.04988,                 4.4055,                 5.0726,                 3.6939,             0.00013844,             0.00013844,             0.00013844
                    213,                  4.653,                 5.1856,                 3.8779,                 0.0995,                0.20762,                0.10744,                0.04988,                 4.4055,                 5.0726,                 3.6939,             0.00013827,             0.00013827,             0.00013827
                    214,                 5.5042,                 5.3106,                 3.5952,                 0.0995,                0.20762,                0.10744,                0.04988,                 4.4055,                 5.0726,                 3.6939,              0.0001381,              0.0001381,              0.0001381
                    215,                 5.0138,                  5.001,                 3.4009,                 0.0995,                0.20762,                0.10744,                0.04988,                 4.4055,                 5.0726,                 3.6939,             0.00013792,             0.00013792,             0.00013792
                    216,                 4.8985,                 5.1337,                 3.4629,                0.14857,                0.21913,                0.13876,                0.06044,                 4.4586,                  4.992,                 3.8096,             0.00013775,             0.00013775,             0.00013775
                    217,                 4.8361,                 5.2065,                 3.6995,                0.14857,                0.21913,                0.13876,                0.06044,                 4.4586,                  4.992,                 3.8096,             0.00013758,             0.00013758,             0.00013758
                    218,                  4.827,                 5.2567,                 3.7916,                0.14857,                0.21913,                0.13876,                0.06044,                 4.4586,                  4.992,                 3.8096,              0.0001374,              0.0001374,              0.0001374
                    219,                 4.5007,                 4.9691,                 3.7128,                0.14857,                0.21913,                0.13876,                0.06044,                 4.4586,                  4.992,                 3.8096,             0.00013723,             0.00013723,             0.00013723
                    220,                 5.3513,                 5.3742,                 3.8232,                0.16486,                0.27694,                0.16983,                0.07722,                 4.5095,                 5.0046,                 3.6774,             0.00013706,             0.00013706,             0.00013706
                    221,                 5.4051,                 5.1969,                 3.5452,                0.16486,                0.27694,                0.16983,                0.07722,                 4.5095,                 5.0046,                 3.6774,             0.00013689,             0.00013689,             0.00013689
                    222,                 5.2145,                 5.1211,                 3.4735,                0.16486,                0.27694,                0.16983,                0.07722,                 4.5095,                 5.0046,                 3.6774,             0.00013671,             0.00013671,             0.00013671
                    223,                 4.8378,                 5.0037,                 3.4837,                0.16486,                0.27694,                0.16983,                0.07722,                 4.5095,                 5.0046,                 3.6774,             0.00013654,             0.00013654,             0.00013654
                    224,                 4.9404,                 5.0988,                 3.5702,                0.19164,                0.31644,                0.19962,                0.09108,                 4.4492,                 4.9892,                 3.5439,             0.00013637,             0.00013637,             0.00013637
                    225,                 4.6172,                 5.3051,                 4.0744,                0.19164,                0.31644,                0.19962,                0.09108,                 4.4492,                 4.9892,                 3.5439,             0.00013619,             0.00013619,             0.00013619
                    226,                 4.7866,                 5.0158,                 3.6173,                0.19164,                0.31644,                0.19962,                0.09108,                 4.4492,                 4.9892,                 3.5439,             0.00013602,             0.00013602,             0.00013602
                    227,                 4.9008,                 5.0727,                 3.6492,                0.19164,                0.31644,                0.19962,                0.09108,                 4.4492,                 4.9892,                 3.5439,             0.00013585,             0.00013585,             0.00013585
                    228,                 4.5217,                 5.0125,                 3.6697,                0.19561,                0.32109,                 0.2028,                0.08773,                 4.6964,                 4.9703,                 3.4256,             0.00013567,             0.00013567,             0.00013567
                    229,                  4.735,                 5.0199,                 3.6806,                0.19561,                0.32109,                 0.2028,                0.08773,                 4.6964,                 4.9703,                 3.4256,              0.0001355,              0.0001355,              0.0001355
                    230,                 5.5639,                 5.1879,                 3.4508,                0.19561,                0.32109,                 0.2028,                0.08773,                 4.6964,                 4.9703,                 3.4256,             0.00013533,             0.00013533,             0.00013533
                    231,                 5.3664,                  5.286,                 3.4967,                0.19561,                0.32109,                 0.2028,                0.08773,                 4.6964,                 4.9703,                 3.4256,             0.00013515,             0.00013515,             0.00013515
                    232,                  4.744,                 5.1293,                 3.8447,                0.19857,                 0.3423,                0.20623,                0.08687,                 4.6363,                 4.7789,                 3.4122,             0.00013498,             0.00013498,             0.00013498
                    233,                 4.6397,                 5.0229,                 3.6859,                0.19857,                 0.3423,                0.20623,                0.08687,                 4.6363,                 4.7789,                 3.4122,             0.00013481,             0.00013481,             0.00013481
                    234,                 6.9654,                 5.3624,                 3.3028,                0.19857,                 0.3423,                0.20623,                0.08687,                 4.6363,                 4.7789,                 3.4122,             0.00013463,             0.00013463,             0.00013463
                    235,                 5.3694,                  5.042,                  3.404,                0.19857,                 0.3423,                0.20623,                0.08687,                 4.6363,                 4.7789,                 3.4122,             0.00013446,             0.00013446,             0.00013446
                    236,                 4.4437,                 4.9757,                 3.4611,                0.20533,                0.35034,                0.21461,                0.09438,                 4.3636,                 4.6452,                  3.375,             0.00013429,             0.00013429,             0.00013429
                    237,                 5.9701,                 5.0272,                 3.3261,                0.20533,                0.35034,                0.21461,                0.09438,                 4.3636,                 4.6452,                  3.375,             0.00013411,             0.00013411,             0.00013411
                    238,                 4.5094,                 4.7927,                 3.3641,                0.20533,                0.35034,                0.21461,                0.09438,                 4.3636,                 4.6452,                  3.375,             0.00013394,             0.00013394,             0.00013394
                    239,                 5.0216,                 4.9726,                 3.4655,                0.20533,                0.35034,                0.21461,                0.09438,                 4.3636,                 4.6452,                  3.375,             0.00013377,             0.00013377,             0.00013377
                    240,                 4.7287,                 4.7843,                 3.4521,                0.20182,                0.32837,                0.20756,                0.09315,                  4.344,                 4.6138,                 3.3687,             0.00013359,             0.00013359,             0.00013359
                    241,                 5.3018,                 4.7337,                 3.3058,                0.20182,                0.32837,                0.20756,                0.09315,                  4.344,                 4.6138,                 3.3687,             0.00013342,             0.00013342,             0.00013342
                    242,                 5.0136,                 4.8021,                 3.3027,                0.20182,                0.32837,                0.20756,                0.09315,                  4.344,                 4.6138,                 3.3687,             0.00013325,             0.00013325,             0.00013325
                    243,                 4.6586,                 4.8232,                 3.4626,                0.20182,                0.32837,                0.20756,                0.09315,                  4.344,                 4.6138,                 3.3687,             0.00013307,             0.00013307,             0.00013307
                    244,                 4.8847,                 4.8709,                 3.2787,                 0.1961,                0.33925,                0.21405,                0.09867,                 4.3629,                 4.6447,                 3.4313,              0.0001329,              0.0001329,              0.0001329
                    245,                 5.0911,                  4.776,                 3.2153,                 0.1961,                0.33925,                0.21405,                0.09867,                 4.3629,                 4.6447,                 3.4313,             0.00013273,             0.00013273,             0.00013273
                    246,                  4.448,                 4.8321,                 3.6033,                 0.1961,                0.33925,                0.21405,                0.09867,                 4.3629,                 4.6447,                 3.4313,             0.00013255,             0.00013255,             0.00013255
                    247,                 4.4923,                 4.7806,                 3.6095,                 0.1961,                0.33925,                0.21405,                0.09867,                 4.3629,                 4.6447,                 3.4313,             0.00013238,             0.00013238,             0.00013238
                    248,                 4.5866,                 5.0544,                 3.9732,                  0.196,                0.38392,                0.23097,                0.10533,                  4.297,                 4.7277,                 3.3701,             0.00013221,             0.00013221,             0.00013221
                    249,                 5.0361,                 4.9429,                  3.267,                  0.196,                0.38392,                0.23097,                0.10533,                  4.297,                 4.7277,                 3.3701,             0.00013203,             0.00013203,             0.00013203
                    250,                 4.5977,                 4.7129,                 3.2999,                  0.196,                0.38392,                0.23097,                0.10533,                  4.297,                 4.7277,                 3.3701,             0.00013186,             0.00013186,             0.00013186
                    251,                 4.5345,                 4.7016,                 3.3742,                  0.196,                0.38392,                0.23097,                0.10533,                  4.297,                 4.7277,                 3.3701,             0.00013169,             0.00013169,             0.00013169
                    252,                 4.7169,                 4.7315,                 3.2883,                0.17969,                0.39515,                0.23351,                0.10304,                 4.3641,                 4.8228,                 3.3245,             0.00013151,             0.00013151,             0.00013151
                    253,                 4.3604,                 4.5116,                 3.3276,                0.17969,                0.39515,                0.23351,                0.10304,                 4.3641,                 4.8228,                 3.3245,             0.00013134,             0.00013134,             0.00013134
                    254,                 4.5854,                 4.6623,                 3.3767,                0.17969,                0.39515,                0.23351,                0.10304,                 4.3641,                 4.8228,                 3.3245,             0.00013117,             0.00013117,             0.00013117
                    255,                 4.6109,                 4.7299,                 3.4043,                0.17969,                0.39515,                0.23351,                0.10304,                 4.3641,                 4.8228,                 3.3245,             0.00013099,             0.00013099,             0.00013099
                    256,                 4.6515,                 4.8315,                 3.6094,                0.18765,                0.37616,                0.23307,                0.09711,                 4.5633,                 4.8169,                 3.2342,             0.00013082,             0.00013082,             0.00013082
                    257,                 5.1538,                 4.7688,                   3.13,                0.18765,                0.37616,                0.23307,                0.09711,                 4.5633,                 4.8169,                 3.2342,             0.00013065,             0.00013065,             0.00013065
                    258,                 4.2108,                 4.8135,                 3.6167,                0.18765,                0.37616,                0.23307,                0.09711,                 4.5633,                 4.8169,                 3.2342,             0.00013047,             0.00013047,             0.00013047
                    259,                 4.4354,                 4.7682,                 3.7393,                0.18765,                0.37616,                0.23307,                0.09711,                 4.5633,                 4.8169,                 3.2342,              0.0001303,              0.0001303,              0.0001303
                    260,                 5.3069,                 4.8068,                 3.1009,                0.20089,                0.34504,                 0.2287,                0.09293,                 4.7426,                 4.7206,                 3.2026,             0.00013013,             0.00013013,             0.00013013
                    261,                 5.1404,                 4.7184,                 3.1168,                0.20089,                0.34504,                 0.2287,                0.09293,                 4.7426,                 4.7206,                 3.2026,             0.00012996,             0.00012996,             0.00012996
                    262,                 4.6411,                 4.5923,                 3.2859,                0.20089,                0.34504,                 0.2287,                0.09293,                 4.7426,                 4.7206,                 3.2026,             0.00012978,             0.00012978,             0.00012978
                    263,                 5.1774,                 4.9459,                 3.3609,                0.20089,                0.34504,                 0.2287,                0.09293,                 4.7426,                 4.7206,                 3.2026,             0.00012961,             0.00012961,             0.00012961
                    264,                 4.6849,                 4.7209,                 3.4452,                0.23283,                 0.3565,                0.25444,                0.10314,                 4.6197,                 4.5635,                 3.1672,             0.00012944,             0.00012944,             0.00012944
                    265,                 5.5069,                 4.8963,                 3.1904,                0.23283,                 0.3565,                0.25444,                0.10314,                 4.6197,                 4.5635,                 3.1672,             0.00012926,             0.00012926,             0.00012926
                    266,                 4.5063,                 4.4017,                 3.0543,                0.23283,                 0.3565,                0.25444,                0.10314,                 4.6197,                 4.5635,                 3.1672,             0.00012909,             0.00012909,             0.00012909
                    267,                 5.4038,                  4.842,                 3.1719,                0.23283,                 0.3565,                0.25444,                0.10314,                 4.6197,                 4.5635,                 3.1672,             0.00012892,             0.00012892,             0.00012892
                    268,                 4.6399,                  4.509,                 3.1322,                0.24724,                0.39471,                0.27753,                0.12813,                 4.2031,                 4.3642,                 3.1805,             0.00012874,             0.00012874,             0.00012874
                    269,                 5.1035,                  4.591,                 3.1113,                0.24724,                0.39471,                0.27753,                0.12813,                 4.2031,                 4.3642,                 3.1805,             0.00012857,             0.00012857,             0.00012857
                    270,                 4.8919,                  4.635,                 3.2117,                0.24724,                0.39471,                0.27753,                0.12813,                 4.2031,                 4.3642,                 3.1805,              0.0001284,              0.0001284,              0.0001284
                    271,                 4.4528,                 4.6167,                 3.3553,                0.24724,                0.39471,                0.27753,                0.12813,                 4.2031,                 4.3642,                 3.1805,             0.00012822,             0.00012822,             0.00012822
                    272,                 4.2702,                 4.5073,                 3.4592,                 0.2574,                0.41318,                0.29577,                0.14124,                 4.1491,                 4.3535,                  3.198,             0.00012805,             0.00012805,             0.00012805
                    273,                 4.3824,                 4.4936,                 3.3903,                 0.2574,                0.41318,                0.29577,                0.14124,                 4.1491,                 4.3535,                  3.198,             0.00012788,             0.00012788,             0.00012788
                    274,                 4.8899,                  4.591,                  3.285,                 0.2574,                0.41318,                0.29577,                0.14124,                 4.1491,                 4.3535,                  3.198,              0.0001277,              0.0001277,              0.0001277
                    275,                 4.7368,                 4.4235,                 3.0985,                 0.2574,                0.41318,                0.29577,                0.14124,                 4.1491,                 4.3535,                  3.198,             0.00012753,             0.00012753,             0.00012753
                    276,                 4.5751,                 4.2814,                 3.1301,                0.24613,                0.41023,                0.29848,                0.13976,                 4.2993,                 4.4833,                 3.2191,             0.00012736,             0.00012736,             0.00012736
                    277,                 5.0424,                 4.5888,                 2.9796,                0.24613,                0.41023,                0.29848,                0.13976,                 4.2993,                 4.4833,                 3.2191,             0.00012718,             0.00012718,             0.00012718
                    278,                 4.5786,                 4.4546,                  3.211,                0.24613,                0.41023,                0.29848,                0.13976,                 4.2993,                 4.4833,                 3.2191,             0.00012701,             0.00012701,             0.00012701
                    279,                 4.4972,                 4.4285,                 3.2278,                0.24613,                0.41023,                0.29848,                0.13976,                 4.2993,                 4.4833,                 3.2191,             0.00012684,             0.00012684,             0.00012684
                    280,                  4.368,                 4.5263,                 3.2042,                 0.2542,                0.44673,                0.32133,                0.15084,                 4.1852,                 4.4806,                 3.2422,             0.00012666,             0.00012666,             0.00012666
                    281,                 4.3571,                 4.5392,                 3.3253,                 0.2542,                0.44673,                0.32133,                0.15084,                 4.1852,                 4.4806,                 3.2422,             0.00012649,             0.00012649,             0.00012649
                    282,                 4.1516,                 4.3491,                  3.229,                 0.2542,                0.44673,                0.32133,                0.15084,                 4.1852,                 4.4806,                 3.2422,             0.00012632,             0.00012632,             0.00012632
                    283,                 4.9832,                 4.5908,                 3.1608,                 0.2542,                0.44673,                0.32133,                0.15084,                 4.1852,                 4.4806,                 3.2422,             0.00012614,             0.00012614,             0.00012614
                    284,                 4.5266,                 4.3117,                 3.1398,                 0.2527,                0.50612,                0.34326,                0.15786,                 4.1602,                  4.381,                 3.2226,             0.00012597,             0.00012597,             0.00012597
                    285,                 4.2312,                 4.4576,                 3.5314,                 0.2527,                0.50612,                0.34326,                0.15786,                 4.1602,                  4.381,                 3.2226,              0.0001258,              0.0001258,              0.0001258
                    286,                 4.4018,                 4.2036,                 3.0423,                 0.2527,                0.50612,                0.34326,                0.15786,                 4.1602,                  4.381,                 3.2226,             0.00012562,             0.00012562,             0.00012562
                    287,                 4.5298,                 4.2579,                 3.0742,                 0.2527,                0.50612,                0.34326,                0.15786,                 4.1602,                  4.381,                 3.2226,             0.00012545,             0.00012545,             0.00012545
                    288,                 4.7527,                 4.3763,                 3.0841,                0.26001,                0.55261,                0.35791,                0.16272,                 4.1832,                 4.2095,                 3.1339,             0.00012528,             0.00012528,             0.00012528
                    289,                 4.5836,                  4.197,                 3.0204,                0.26001,                0.55261,                0.35791,                0.16272,                 4.1832,                 4.2095,                 3.1339,              0.0001251,              0.0001251,              0.0001251
                    290,                 4.3049,                 4.2691,                  3.194,                0.26001,                0.55261,                0.35791,                0.16272,                 4.1832,                 4.2095,                 3.1339,             0.00012493,             0.00012493,             0.00012493
                    291,                 4.4546,                 4.1814,                 3.0713,                0.26001,                0.55261,                0.35791,                0.16272,                 4.1832,                 4.2095,                 3.1339,             0.00012476,             0.00012476,             0.00012476
                    292,                 4.4507,                 4.3122,                 3.2844,                0.27786,                0.56813,                0.38481,                0.17556,                  4.097,                 4.0145,                 3.0636,             0.00012458,             0.00012458,             0.00012458
                    293,                 4.1495,                 4.2487,                 3.1119,                0.27786,                0.56813,                0.38481,                0.17556,                  4.097,                 4.0145,                 3.0636,             0.00012441,             0.00012441,             0.00012441
